"ARI","NMI","FM-Index","FMeasure","Metric","Dataset"
-0.0010801047700134,0.00554486426830856,0.333154987648717,0.287277829295596,"euclidean","Rendeiro et al"
-0.00127830171879274,0.0079775210698357,0.331727823009042,0.28714404995248,"manhattan","Rendeiro et al"
-3.90459072195051e-05,0.000784260441630856,0.336883616129842,0.287233562447976,"maximum","Rendeiro et al"
0.311953646933403,0.31432475058148,0.547245780103984,0.565921247438673,"pearson","Risom et al"
0.305599058366846,0.310408488162866,0.545147787074997,0.558631007925948,"spearman","Risom et al"
0.308240955026545,0.326394437241508,0.54480847589625,0.582295702038635,"cosine","Risom et al"
0.316124396761034,0.314817850285185,0.545538096438733,0.563038887746912,"pearson","Risom et al"
0.302287587271742,0.309948245561057,0.541168947677016,0.553798658236336,"spearman","Risom et al"
0.311600422357143,0.301030086765634,0.543533432531407,0.544597433018586,"cosine","Risom et al"
0.305079091399337,0.301495633992073,0.544607852769915,0.554402234177076,"pearson","Risom et al"
0.305443518309542,0.306048462427542,0.54150729757623,0.55090071778231,"spearman","Risom et al"
0.312695741445046,0.339033239542051,0.547358951319499,0.588557643424742,"cosine","Risom et al"
0.323257352713464,0.32716560219661,0.553485528677671,0.589843259044405,"pearson","Risom et al"
0.279479378123651,0.270228027079449,0.532941229090817,0.53047800961243,"spearman","Risom et al"
0.31587567168761,0.335362675255507,0.549382331454635,0.585023061992539,"cosine","Risom et al"
0.307335188418754,0.292066880714763,0.542628239447574,0.568365759243279,"pearson","Risom et al"
0.309765565912652,0.309646338139065,0.545718956936613,0.557134532443144,"spearman","Risom et al"
0.308648480737545,0.33255122769151,0.544013985936101,0.598974605914368,"cosine","Risom et al"
0.0337875153965528,0.0533731810209526,0.409642990166969,0.493565299789566,"euclidean","Risom et al"
0.0177452966933415,0.0321881037859444,0.403336704503014,0.491940470783348,"manhattan","Risom et al"
0.0367793373178092,0.0645443376572005,0.414719770078731,0.508829162508403,"maximum","Risom et al"
0.0457086489055975,0.0689135784792586,0.4143024211981,0.496802858789368,"euclidean","Risom et al"
0.0461710945086621,0.0656192673777108,0.415982719083852,0.498940650814629,"manhattan","Risom et al"
0.0134876395753282,0.0318914501741384,0.401454944651574,0.50029844371959,"maximum","Risom et al"
0.0375988956978025,0.0538828271484176,0.412860778513469,0.495908203695459,"euclidean","Risom et al"
0.0525297635615643,0.0716627312484863,0.420237274545568,0.500837421541562,"manhattan","Risom et al"
0.0249867006014537,0.0414911349068788,0.409176770609462,0.500198789948476,"maximum","Risom et al"
0.0266561681645214,0.0445039562781598,0.409747275453786,0.501350640211278,"euclidean","Risom et al"
0.0270997517581772,0.0370821184905713,0.409884919760627,0.495741154024727,"manhattan","Risom et al"
0.0296243218607536,0.0453435657878879,0.412505602887988,0.50775501793976,"maximum","Risom et al"
0.0448709319624885,0.063674129214916,0.415464462739553,0.502514226072846,"euclidean","Risom et al"
0.0476473801152814,0.0648102491791793,0.417887504576604,0.50213829029433,"manhattan","Risom et al"
0.00184729484308667,0.00446924621839799,0.396086381290757,0.490333730252245,"maximum","Risom et al"
0.0489605568230652,0.0446402753594404,0.577690680246894,0.675665559568699,"pearson","Damond et al"
0.003343793301879,0.00350639432642925,0.566547573645659,0.670398747843337,"spearman","Damond et al"
0.0966129429220202,0.0985127868051955,0.592531948216984,0.68093676111362,"cosine","Damond et al"
0.0739649236342444,0.0665934982398435,0.588964599743512,0.688180132361815,"pearson","Damond et al"
0.00336820741698648,0.00357511711071165,0.570023279382791,0.676977334981673,"spearman","Damond et al"
0.231481635658205,0.213123313948261,0.637733479224302,0.710466428427827,"cosine","Damond et al"
0.0864674852782349,0.0771790122423087,0.590791460675723,0.682596688034944,"pearson","Damond et al"
0.00275435557748688,0.00289705985649472,0.571482543862316,0.678985400879615,"spearman","Damond et al"
0.0926465905204301,0.10005931337357,0.59528060940358,0.68976690749455,"cosine","Damond et al"
0.0741760170842159,0.078662734942185,0.589716785578406,0.689945109566123,"pearson","Damond et al"
0.00408914015738227,0.00430298163426275,0.571954383098638,0.678811148644445,"spearman","Damond et al"
0.106842847678638,0.105336678113091,0.599655594540957,0.691664344123791,"cosine","Damond et al"
0.108708774388162,0.117694347622275,0.599583449857063,0.69238237583642,"pearson","Damond et al"
0.00369582008441778,0.00380068333255826,0.570451048509367,0.677697976111113,"spearman","Damond et al"
0.0553791785496855,0.0557850737224457,0.583963736721873,0.683561324041792,"cosine","Damond et al"
0.0160427137803406,0.0174657608315815,0.569515663649178,0.669555934663753,"euclidean","Damond et al"
0.0531088003283271,0.0514672789817075,0.580250787438207,0.676003777565274,"manhattan","Damond et al"
0.0156946123004558,0.0166899520024481,0.569423092636169,0.669974545012505,"maximum","Damond et al"
0.0148191935806721,0.0156452356048707,0.572902162132254,0.676521672441207,"euclidean","Damond et al"
0.0449028394551398,0.0480220819572293,0.581203467653628,0.683137792287692,"manhattan","Damond et al"
0.00890935605073631,0.00943608815056307,0.57069609779865,0.675557551540298,"maximum","Damond et al"
0.0198102052839753,0.0224220117218986,0.575518057594705,0.678660538624927,"euclidean","Damond et al"
0.0492484437326487,0.0511818875779539,0.584219151051331,0.686070791135818,"manhattan","Damond et al"
0.00563724919297734,0.0071885866023303,0.571986492474815,0.678352033480556,"maximum","Damond et al"
0.0131184480896799,0.0133223838619868,0.574092848612801,0.678544364976265,"euclidean","Damond et al"
0.00838422112892732,0.00842115289168191,0.572805706933149,0.678118006319158,"manhattan","Damond et al"
0.00782674897263659,0.00792908718458506,0.572620026193372,0.678246278837276,"maximum","Damond et al"
0.01033603926216,0.0119530998887128,0.571630272781007,0.676972300804452,"euclidean","Damond et al"
0.0139130262086803,0.0156036070847716,0.572556450106471,0.676915514429286,"manhattan","Damond et al"
0.0151577232371501,0.0175816823873748,0.572865151824477,0.676700886410806,"maximum","Damond et al"
0.0207345829063818,0.00894107688091877,0.659763385347501,0.773649615365634,"pearson","Hoch et al"
0.038236721409796,0.0277404863330391,0.659574467921416,0.772425165189328,"spearman","Hoch et al"
0.0179326558079289,0.00908459808655018,0.657736269652872,0.771415237905299,"cosine","Hoch et al"
0.00908675073364993,0.00578225083670697,0.660006246968776,0.777079162181324,"pearson","Hoch et al"
0.0245821473458542,0.0241473745487849,0.661885842106839,0.780329756464851,"spearman","Hoch et al"
0.0148332681528695,0.00779720592984548,0.660276816619863,0.775757765138809,"cosine","Hoch et al"
0.0288618092007962,0.0140039999967943,0.654719556589976,0.76538187553977,"pearson","Hoch et al"
0.0360600583287106,0.0269173596895368,0.659793648730276,0.775865683179599,"spearman","Hoch et al"
0.0446719764470172,0.0177428835281314,0.659592263809113,0.768665374329541,"cosine","Hoch et al"
0.0026755992125566,0.00458755952280185,0.65463605676811,0.774022287686159,"pearson","Hoch et al"
0.0279569507065306,0.023920618597352,0.659991899617659,0.778197625696207,"spearman","Hoch et al"
0.00256420597483297,0.00441332994525643,0.654686041992463,0.774128995083443,"cosine","Hoch et al"
0.00459294258312484,0.00418256971429491,0.657693716820834,0.776365582486,"pearson","Hoch et al"
0.0364173612992976,0.0227662164569519,0.660760169502662,0.775292738091999,"spearman","Hoch et al"
0.00917435361734704,0.00537256806173508,0.655280352096171,0.771016745210621,"cosine","Hoch et al"
0.026646865287736,0.00627807344694759,0.659136949719072,0.770126034215082,"euclidean","Hoch et al"
0.0132094577901077,0.00466596333653044,0.660826955136559,0.777644922549674,"manhattan","Hoch et al"
0.0137422110641773,0.00480715736816999,0.660696985015016,0.777207981898301,"maximum","Hoch et al"
0.00321033792569346,0.00273332441357133,0.660953639457143,0.780832339889332,"euclidean","Hoch et al"
0.00768615447673107,0.00378023862237929,0.661085748243816,0.779317825827404,"manhattan","Hoch et al"
0.0144231494177422,0.00505400593483386,0.660529242892525,0.775947298552239,"maximum","Hoch et al"
0.0358640616567161,0.00776498941520459,0.653815667369899,0.760162009932943,"euclidean","Hoch et al"
0.00844416579097694,0.00445128665827857,0.65917783283536,0.777915728976002,"manhattan","Hoch et al"
0.0074435363472572,0.00417144922303482,0.659139975580734,0.77825583238773,"maximum","Hoch et al"
0.017715279305367,0.00586339342216147,0.656110446273098,0.770757936673087,"euclidean","Hoch et al"
0.00601262733416161,0.00319143794721372,0.656577553357435,0.775904393358051,"manhattan","Hoch et al"
0.0190910614120929,0.00566540829156171,0.655840552631192,0.769770296064861,"maximum","Hoch et al"
0.00616039026093484,0.00334582602978555,0.659223661769921,0.778283236542495,"euclidean","Hoch et al"
0.0130066841970107,0.00436973029930317,0.659521704726909,0.776226565127883,"manhattan","Hoch et al"
0.0250595092613886,0.00560315092495781,0.656911364706501,0.767710954631409,"maximum","Hoch et al"
0.515297876204026,0.430017792869686,0.70191258263566,0.766124982656406,"pearson","Moldoveanu et al"
0.362529739913536,0.284778486685476,0.646732480959374,0.6953792228695,"spearman","Moldoveanu et al"
0.538497897699125,0.444890040203802,0.712112157434399,0.76847819647329,"cosine","Moldoveanu et al"
0.534026150983038,0.445978980312154,0.712829345525609,0.77402628461398,"pearson","Moldoveanu et al"
0.183183663522079,0.17528680371272,0.613019288913147,0.668426892063308,"spearman","Moldoveanu et al"
0.533158595445698,0.44590431179039,0.704530516320475,0.732034561230081,"cosine","Moldoveanu et al"
0.517095206706266,0.439503469258112,0.689096119584347,0.733368303749549,"pearson","Moldoveanu et al"
0.372946825590233,0.289864611779114,0.645902993154873,0.697862160817465,"spearman","Moldoveanu et al"
0.409599914001331,0.379230524977282,0.585435341884546,0.607415349966189,"cosine","Moldoveanu et al"
0.525528925498526,0.453148617103343,0.704406483272401,0.768033840746269,"pearson","Moldoveanu et al"
0.365936383412763,0.282107391112595,0.644467867494448,0.693488604111933,"spearman","Moldoveanu et al"
0.408534413534677,0.42225639668571,0.587285533872181,0.63730179492987,"cosine","Moldoveanu et al"
0.570882405578778,0.47418625374121,0.718885077919711,0.739290575457616,"pearson","Moldoveanu et al"
0.183951022829836,0.17598883567329,0.612314703247226,0.667565842628559,"spearman","Moldoveanu et al"
0.548096280895114,0.458845454044936,0.702904235752197,0.716056717613105,"cosine","Moldoveanu et al"
0.0237529043091859,0.028722357417009,0.571083402390147,0.653603880379349,"euclidean","Moldoveanu et al"
0.0272097064743572,0.0314026977154792,0.571984183218265,0.654009306892029,"manhattan","Moldoveanu et al"
0.0307309927502413,0.0437025241850388,0.573459062539182,0.657017681249446,"maximum","Moldoveanu et al"
0.00366661546055,0.00551495914525526,0.567358044174043,0.652027446212962,"euclidean","Moldoveanu et al"
0.0139975917838055,0.0161738330891692,0.570187062838776,0.652086317159792,"manhattan","Moldoveanu et al"
0.00503466068269701,0.00764575154641148,0.567668737873688,0.652359783640566,"maximum","Moldoveanu et al"
0.00232000113980756,0.00326570251114379,0.566918871917179,0.651004005246727,"euclidean","Moldoveanu et al"
0.00948716157954894,0.0111108912775077,0.568928547010053,0.651014011546697,"manhattan","Moldoveanu et al"
0.00615923875822538,0.00783501001988108,0.568005511753949,0.650832849587633,"maximum","Moldoveanu et al"
0.012763589193626,0.0159523390840015,0.566542349508582,0.647140823827017,"euclidean","Moldoveanu et al"
0.018505215117953,0.0208924097629648,0.568395988357546,0.646891317566669,"manhattan","Moldoveanu et al"
0.015553346533149,0.018682219429454,0.567304533121396,0.646911917437119,"maximum","Moldoveanu et al"
0.0105359629424207,0.0131072448455216,0.568909272500411,0.65308361437052,"euclidean","Moldoveanu et al"
0.0112339119568785,0.0144921384827584,0.569163842900501,0.655177805750338,"manhattan","Moldoveanu et al"
0.0189492468118741,0.0256058629008211,0.57129480461016,0.654045440945009,"maximum","Moldoveanu et al"
0.590612632270744,0.437612843082438,0.751728538540798,0.721105561105509,"pearson","Keren et al"
0.615845973760332,0.454697211706487,0.791685956761608,0.854903708482832,"spearman","Keren et al"
0.452794141501857,0.429187982158307,0.702384310923999,0.760399186465264,"cosine","Keren et al"
0.521566887408388,0.400467161897988,0.702582867546455,0.675988272037814,"pearson","Keren et al"
0.59460346363733,0.446209401318061,0.776370830108575,0.830526005205937,"spearman","Keren et al"
0.411729782842602,0.398055501226147,0.681346905051703,0.748951886337582,"cosine","Keren et al"
0.450118994590782,0.369888073986738,0.652622934216043,0.643915212271432,"pearson","Keren et al"
0.594265085206294,0.443983373346153,0.777191598454946,0.835318836282168,"spearman","Keren et al"
0.273534264466202,0.313139720938881,0.530536233744669,0.567337318030075,"cosine","Keren et al"
0.564632176639966,0.41495439898324,0.734485271905123,0.705642145910814,"pearson","Keren et al"
0.595892860512744,0.465102562796957,0.775740988164185,0.818915846273341,"spearman","Keren et al"
0.396832999968484,0.382522010598559,0.677173469450055,0.744456378840157,"cosine","Keren et al"
0.326028214297904,0.327058641629957,0.549317451569192,0.542298953677224,"pearson","Keren et al"
0.57881106518806,0.457436661721112,0.76176745108614,0.800595545197693,"spearman","Keren et al"
0.223080236341883,0.295679657468921,0.488528426795953,0.516132820960715,"cosine","Keren et al"
0.000738021988388582,0.00422622283091749,0.655367876410547,0.675442138623934,"euclidean","Keren et al"
4.59799213527884e-05,0.000856705952804806,0.657534069136729,0.676123185383581,"manhattan","Keren et al"
1.07845509812542e-05,0.000845820917525647,0.657518909519731,0.67605706724714,"maximum","Keren et al"
0.00046473821079111,0.00389021545175541,0.652668989008069,0.668907477415821,"euclidean","Keren et al"
0.000482406242341582,0.00418736548126845,0.652449237790002,0.668789336962185,"manhattan","Keren et al"
-0.00110813253762543,0.00781035909903357,0.648551434777783,0.663288651544022,"maximum","Keren et al"
5.44517923682739e-05,0.00279885454158577,0.654151897403448,0.670029694219934,"euclidean","Keren et al"
9.56411468893429e-05,0.00293947593647268,0.65394030490399,0.669953527091246,"manhattan","Keren et al"
0.00183367732003919,0.0113658892113973,0.64845874082906,0.668691456558942,"maximum","Keren et al"
0.000757994688470771,0.0049523432489452,0.653602209874033,0.674160947401766,"euclidean","Keren et al"
0.000690505545708012,0.00442630979190872,0.653966151033707,0.674352306185377,"manhattan","Keren et al"
0.00117971481044987,0.0078014897725265,0.651459611744556,0.673029461424742,"maximum","Keren et al"
0.000199947249134256,0.00220286766350918,0.651160351748767,0.668913591685816,"euclidean","Keren et al"
0.000334790748587964,0.00454302220652028,0.649329507287833,0.667899898924048,"manhattan","Keren et al"
0.00131191524537599,0.0116906590340475,0.644368098307346,0.665888284243112,"maximum","Keren et al"
0.394698598025366,0.390086344702463,0.5864723856769,0.654609488685478,"pearson","Liu et al"
0.258995441084207,0.203050360934327,0.545494984622459,0.642459287929362,"spearman","Liu et al"
0.402603417375662,0.430685529100749,0.608792863035253,0.701020847372008,"cosine","Liu et al"
0.448585174404137,0.44672502126082,0.630261249851979,0.698495273096605,"pearson","Liu et al"
0.269364779980739,0.211633738097349,0.54809404087536,0.637593666774637,"spearman","Liu et al"
0.358594192430455,0.374787263215195,0.595125593693853,0.691559765667266,"cosine","Liu et al"
0.411113755542201,0.4076938776925,0.601236518619028,0.684999449828804,"pearson","Liu et al"
0.279616865776646,0.220755012680891,0.551712075211556,0.643845931518814,"spearman","Liu et al"
0.352061049078791,0.360607351522425,0.579439031000709,0.684743876202508,"cosine","Liu et al"
0.431212585187276,0.442668447375172,0.611811869200145,0.68213060173631,"pearson","Liu et al"
0.285231770561541,0.225434993074251,0.553660570635578,0.633063187362251,"spearman","Liu et al"
0.446941611812625,0.460556521489615,0.618239969493319,0.698728385707372,"cosine","Liu et al"
0.40771239355027,0.407691958538414,0.600025811238386,0.676599328441111,"pearson","Liu et al"
0.28446061098097,0.221058333097941,0.558762380871969,0.64468193552566,"spearman","Liu et al"
0.373984833932148,0.384923217255972,0.591392106131789,0.693360704358292,"cosine","Liu et al"
0.00216787866367642,0.0113518729774016,0.449463091434966,0.500299140100883,"euclidean","Liu et al"
0.000766248016662378,0.00435086812613163,0.451397745273017,0.500516193958685,"manhattan","Liu et al"
0.00100634024592335,0.00564157122238251,0.451041274454488,0.500411858736506,"maximum","Liu et al"
0.00195414433952975,0.00910474104811274,0.450079472926758,0.498712975530476,"euclidean","Liu et al"
0.000906268041022942,0.00523283030475807,0.450827318499743,0.498584078980813,"manhattan","Liu et al"
0.00192801588257144,0.00983100162275616,0.44971698754812,0.498632716678716,"maximum","Liu et al"
0.00106576099329644,0.00606925741749826,0.45035028059574,0.500544292473481,"euclidean","Liu et al"
0.00137523703622752,0.00750076300926518,0.449990218496735,0.500480902796867,"manhattan","Liu et al"
0.00105790303205858,0.00593576644034325,0.450410346056926,0.50051818110403,"maximum","Liu et al"
0.00443178809793225,0.0206515841803208,0.445694359155938,0.498708802377053,"euclidean","Liu et al"
0.00145848394300191,0.00887356544345425,0.448254518296616,0.497500208078058,"manhattan","Liu et al"
0.000419980739159402,0.00267668876782347,0.450173155102247,0.497911211533725,"maximum","Liu et al"
0.000868477183847536,0.00424676802901878,0.453117143754345,0.506697947118881,"euclidean","Liu et al"
0.00167512435875078,0.00920682746842547,0.451509841068307,0.506056562946977,"manhattan","Liu et al"
0.00112425531463949,0.00578202449956513,0.452613304297324,0.506526743566576,"maximum","Liu et al"
0.0114750549829157,0.041692167961995,0.326483691866651,0.321151222822745,"pearson","Mccaferry et al"
0.00335335609524041,0.0128564243131844,0.324167358452152,0.307312699911148,"spearman","Mccaferry et al"
0.0178306658176895,0.0547221338324129,0.329567604636119,0.327203498897414,"cosine","Mccaferry et al"
0.0155228211584415,0.0570318337085432,0.321664232596784,0.319465328483198,"pearson","Mccaferry et al"
0.00881123012093772,0.0276341112789798,0.326625772093209,0.313542228759422,"spearman","Mccaferry et al"
0.0115279675057021,0.0442187270998246,0.327113657693637,0.318548309682941,"cosine","Mccaferry et al"
0.0350169978612564,0.104548802443148,0.337592216419616,0.351703624527853,"pearson","Mccaferry et al"
0.00295230051131126,0.0115543746031585,0.32527777880655,0.301756315842698,"spearman","Mccaferry et al"
0.00318133252878695,0.0201740807615812,0.317316437771559,0.297274662125776,"cosine","Mccaferry et al"
0.0141179873534269,0.047289373425916,0.329245366044948,0.319729315513527,"pearson","Mccaferry et al"
0.0049867028290684,0.0152336751506245,0.326107320468886,0.305624965927443,"spearman","Mccaferry et al"
0.0120745934995131,0.0511971283095674,0.321866194808915,0.31958791560123,"cosine","Mccaferry et al"
0.0146755275140868,0.0483494324323982,0.3290599279631,0.319380969743516,"pearson","Mccaferry et al"
0.0213651251171111,0.0604956566178735,0.331110349800835,0.336499573708145,"spearman","Mccaferry et al"
0.0123471011117183,0.0439703548103961,0.328905067410506,0.320828042614028,"cosine","Mccaferry et al"
0.00119304894003501,0.00544539084451991,0.323558210221762,0.305147388022284,"euclidean","Mccaferry et al"
0.000810209918748704,0.00377459027168563,0.324088162182481,0.305350054034114,"manhattan","Mccaferry et al"
0.000237356267087501,0.00392539389579531,0.3228956357253,0.303487541164284,"maximum","Mccaferry et al"
0.00257148091361382,0.0103779643589781,0.32378012411335,0.302376866235717,"euclidean","Mccaferry et al"
0.00592718427540481,0.021593992698993,0.318444666543893,0.31018731265374,"manhattan","Mccaferry et al"
0.00038774114338078,0.00443085737704304,0.322880375330919,0.301142466315623,"maximum","Mccaferry et al"
0.00118474708852799,0.0049004331300506,0.324519582471537,0.300598682750232,"euclidean","Mccaferry et al"
0.0012015314344433,0.0062456343025825,0.323567455175374,0.300469858423378,"manhattan","Mccaferry et al"
0.000775241959427734,0.00468247270165178,0.32392462238201,0.299231774218612,"maximum","Mccaferry et al"
0.000609438500104011,0.00348182942775106,0.324189745572082,0.30271824840488,"euclidean","Mccaferry et al"
0.00341296401322713,0.0121419374405251,0.324932102618912,0.304257637643305,"manhattan","Mccaferry et al"
0.000618151061935469,0.0043868394329196,0.323583947674057,0.302187261476282,"maximum","Mccaferry et al"
0.00146069386854161,0.00682312671806856,0.323336556787063,0.301602071768122,"euclidean","Mccaferry et al"
0.00179417015577397,0.00709079543328871,0.324754239369688,0.302612834490639,"manhattan","Mccaferry et al"
0.000292930148962328,0.00448574763635407,0.322696022172052,0.300017139080369,"maximum","Mccaferry et al"
0.425510330910578,0.463515274037477,0.521967432143203,0.707841644518285,"pearson","Schurch et al"
0.00099592750990673,0.00967406535777251,0.308211658049798,0.308679018102078,"spearman","Schurch et al"
0.419371606460702,0.469128186323118,0.503347464266401,0.668250771676999,"cosine","Schurch et al"
0.361397776312065,0.421739346826455,0.48903910806004,0.667565390404176,"pearson","Schurch et al"
0.00101954973916694,0.00873240151891908,0.308836626869573,0.307814508661664,"spearman","Schurch et al"
0.325702691772667,0.436558140560847,0.430468176420857,0.593770805192506,"cosine","Schurch et al"
0.284090749363489,0.372602143420797,0.42145509137691,0.593660484618603,"pearson","Schurch et al"
0.00111290983226701,0.00699234171971008,0.308392864718666,0.301906878316017,"spearman","Schurch et al"
0.308526751581868,0.407367875657245,0.433026226546681,0.616524151086226,"cosine","Schurch et al"
0.320117130759797,0.418552157289028,0.450986242222577,0.627628789077665,"pearson","Schurch et al"
0.000820853843604627,0.00731857125667547,0.312702754081001,0.311787111359178,"spearman","Schurch et al"
0.239725965215326,0.395387242739383,0.389581400018104,0.585661051377995,"cosine","Schurch et al"
0.332184974324148,0.418434315459424,0.460561617786553,0.627567216254471,"pearson","Schurch et al"
0.000690239142855028,0.00804647760685493,0.308189545511952,0.304824809622479,"spearman","Schurch et al"
0.355221923541148,0.45775557349741,0.446635523092484,0.617461602369365,"cosine","Schurch et al"
0.000552474403999732,0.00728812778258078,0.317039105405492,0.321875539916699,"euclidean","Schurch et al"
-0.000391435045381292,0.00423845872611704,0.316302085319431,0.320862922535478,"manhattan","Schurch et al"
-0.000863632142877459,0.00789120262161939,0.314449041810735,0.318211278672406,"maximum","Schurch et al"
-0.00171697712700881,0.0128202216277645,0.307695095257204,0.312606664552749,"euclidean","Schurch et al"
0.000238117975048847,0.00627388573826776,0.313270727892391,0.313267208971616,"manhattan","Schurch et al"
-0.00291537247684961,0.0279973088443934,0.299856492417726,0.310744340942395,"maximum","Schurch et al"
-0.00180604121800523,0.0156089912188509,0.305148242545995,0.309159102860382,"euclidean","Schurch et al"
-0.000252199779695762,0.00452014997149667,0.31191715044362,0.307993332590567,"manhattan","Schurch et al"
-0.00256205153534873,0.0183565870401331,0.302924756414534,0.304596117558068,"maximum","Schurch et al"
-0.00113741094413265,0.0116481973796814,0.310750782937054,0.316911713849616,"euclidean","Schurch et al"
